name,team,opponent,game_date,game_id,PTS_roll5_mean,PTS_roll5_std,REB_roll5_mean,REB_roll5_std,AST_roll5_mean,AST_roll5_std,STL_roll5_mean,STL_roll5_std,BLK_roll5_mean,BLK_roll5_std,TOV_roll5_mean,TOV_roll5_std,MIN_roll5_mean,MIN_roll5_std,FGM_roll5_mean,FGM_roll5_std,FGA_roll5_mean,FGA_roll5_std,FG_PCT_roll5_mean,FG_PCT_roll5_std,FG3M_roll5_mean,FG3M_roll5_std,FG3A_roll5_mean,FG3A_roll5_std,FTM_roll5_mean,FTM_roll5_std,FTA_roll5_mean,FTA_roll5_std,FT_PCT_roll5_mean,FT_PCT_roll5_std,PLUS_MINUS_roll5_mean,PLUS_MINUS_roll5_std,PTS_roll10_mean,PTS_roll10_std,REB_roll10_mean,REB_roll10_std,AST_roll10_mean,AST_roll10_std,STL_roll10_mean,STL_roll10_std,BLK_roll10_mean,BLK_roll10_std,TOV_roll10_mean,TOV_roll10_std,MIN_roll10_mean,MIN_roll10_std,FGM_roll10_mean,FGM_roll10_std,FGA_roll10_mean,FGA_roll10_std,FG_PCT_roll10_mean,FG_PCT_roll10_std,FG3M_roll10_mean,FG3M_roll10_std,FG3A_roll10_mean,FG3A_roll10_std,FTM_roll10_mean,FTM_roll10_std,FTA_roll10_mean,FTA_roll10_std,FT_PCT_roll10_mean,FT_PCT_roll10_std,PLUS_MINUS_roll10_mean,PLUS_MINUS_roll10_std,PTS_trend10,REB_trend10,AST_trend10,STL_trend10,BLK_trend10,TOV_trend10,MIN_trend10,FGM_trend10,FGA_trend10,FG_PCT_trend10,FG3M_trend10,FG3A_trend10,FTM_trend10,FTA_trend10,FT_PCT_trend10,PLUS_MINUS_trend10
Charles Bassey,MEM,DET,2025-11-03,22500161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaz Lanier,DET,HOU,2025-10-24,22500093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaz Lanier,DET,BOS,2025-10-26,22500106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaz Lanier,DET,CLE,2025-10-27,22500007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaz Lanier,DET,ORL,2025-10-29,22500129,3.0,3.0,0.3333333333333333,0.5773502691896258,0.6666666666666666,0.5773502691896258,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,9.666666666666666,4.041451884327381,1.0,1.0,3.3333333333333335,1.5275252316519465,0.24433333333333337,0.21423429541820174,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,,,0.3333333333333333,5.507570547286102,3.0,3.0,0.3333333333333333,0.5773502691896258,0.6666666666666666,0.5773502691896258,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,9.666666666666666,4.041451884327381,1.0,1.0,3.3333333333333335,1.5275252316519465,0.24433333333333337,0.21423429541820174,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,,,0.3333333333333333,5.507570547286102,1.4999999999999991,0.4999999999999998,-0.4999999999999997,0.0,0.0,0.4999999999999998,-1.1162269652548837e-15,0.4999999999999995,0.9999999999999996,0.033499999999999995,0.4999999999999995,0.4999999999999995,0.0,0.0,,4.5
Chaz Lanier,DET,DAL,2025-11-01,22500147,2.75,2.5,0.25,0.5,0.5,0.5773502691896257,0.25,0.5,0.0,0.0,0.25,0.5,8.0,4.69041575982343,1.0,0.816496580927726,2.75,1.707825127659933,0.43325,0.41635992042142256,0.75,0.9574271077563381,2.25,1.707825127659933,0.0,0.0,0.0,0.0,,,-0.5,4.795831523312719,2.75,2.5,0.25,0.5,0.5,0.5773502691896257,0.25,0.5,0.0,0.0,0.25,0.5,8.0,4.69041575982343,1.0,0.816496580927726,2.75,1.707825127659933,0.43325,0.41635992042142256,0.75,0.9574271077563381,2.25,1.707825127659933,0.0,0.0,0.0,0.0,,,-0.5,4.795831523312719,0.29999999999999993,0.10000000000000002,-0.39999999999999997,0.29999999999999993,0.0,0.10000000000000002,-2.000000000000001,0.19999999999999993,-0.29999999999999977,0.24009999999999998,-0.10000000000000005,-0.7000000000000001,0.0,0.0,,0.800000000000001
Chet Holmgren,OKC,HOU,2025-10-21,22500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chet Holmgren,OKC,IND,2025-10-23,22500005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chet Holmgren,OKC,ATL,2025-10-25,22500101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chet Holmgren,OKC,DAL,2025-10-27,22500119,24.666666666666668,8.504900548115382,10.0,2.6457513110645907,1.6666666666666667,0.5773502691896258,1.6666666666666667,1.5275252316519468,0.3333333333333333,0.5773502691896258,3.0,0.0,34.666666666666664,6.658328118479392,7.666666666666667,3.5118845842842465,13.666666666666666,2.8867513459481287,0.549,0.18732858831475777,2.6666666666666665,3.055050463303893,6.333333333333333,1.5275252316519468,6.666666666666667,2.516611478423583,7.333333333333333,3.0550504633038935,0.9249999999999999,0.06614378277661477,5.333333333333333,9.29157324317757,24.666666666666668,8.504900548115382,10.0,2.6457513110645907,1.6666666666666667,0.5773502691896258,1.6666666666666667,1.5275252316519468,0.3333333333333333,0.5773502691896258,3.0,0.0,34.666666666666664,6.658328118479392,7.666666666666667,3.5118845842842465,13.666666666666666,2.8867513459481287,0.549,0.18732858831475777,2.6666666666666665,3.055050463303893,6.333333333333333,1.5275252316519468,6.666666666666667,2.516611478423583,7.333333333333333,3.0550504633038935,0.9249999999999999,0.06614378277661477,5.333333333333333,9.29157324317757,1.499999999999996,1.9999999999999991,-0.4999999999999999,1.4999999999999998,0.4999999999999998,1.4970566549032267e-16,-5.499999999999994,-1.500000000000002,-2.4999999999999973,0.009999999999999912,1.999999999999999,1.4999999999999996,2.5,2.9999999999999996,-0.049999999999999996,8.499999999999998
Chris Boucher,BOS,PHI,2025-10-22,22500083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Boucher,BOS,NYK,2025-10-24,22500018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Boucher,BOS,DET,2025-10-26,22500106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Boucher,BOS,NOP,2025-10-27,22500117,2.0,3.4641016151377544,3.0,1.7320508075688772,0.6666666666666666,0.5773502691896258,0.6666666666666666,0.5773502691896258,1.6666666666666667,2.0816659994661326,0.0,0.0,13.333333333333334,3.785938897200183,0.6666666666666666,1.1547005383792517,3.0,1.0,0.16666666666666666,0.2886751345948129,0.0,0.0,1.6666666666666667,0.5773502691896258,0.6666666666666666,1.1547005383792517,0.6666666666666666,1.1547005383792517,,,-1.6666666666666667,5.8594652770823155,2.0,3.4641016151377544,3.0,1.7320508075688772,0.6666666666666666,0.5773502691896258,0.6666666666666666,0.5773502691896258,1.6666666666666667,2.0816659994661326,0.0,0.0,13.333333333333334,3.785938897200183,0.6666666666666666,1.1547005383792517,3.0,1.0,0.16666666666666666,0.2886751345948129,0.0,0.0,1.6666666666666667,0.5773502691896258,0.6666666666666666,1.1547005383792517,0.6666666666666666,1.1547005383792517,,,-1.6666666666666667,5.8594652770823155,-2.9999999999999996,-1.4999999999999996,-1.2297908031807458e-16,-0.4999999999999997,0.5000000000000006,0.0,-3.499999999999999,-1.0000000000000002,-1.0,-0.25000000000000006,0.0,-0.4999999999999999,-1.0000000000000002,-1.0000000000000002,,-0.9999999999999982
Chris Boucher,BOS,HOU,2025-11-01,22500146,1.5,3.0,2.25,2.0615528128088303,0.5,0.5773502691896257,0.5,0.5773502691896257,1.25,1.8929694486000912,0.25,0.5,10.75,6.020797289396148,0.5,1.0,2.5,1.2909944487358056,0.125,0.25,0.0,0.0,1.5,0.5773502691896257,0.5,1.0,0.5,1.0,,,-2.75,5.251983752196243,1.5,3.0,2.25,2.0615528128088303,0.5,0.5773502691896257,0.5,0.5773502691896257,1.25,1.8929694486000912,0.25,0.5,10.75,6.020797289396148,0.5,1.0,2.5,1.2909944487358056,0.125,0.25,0.0,0.0,1.5,0.5773502691896257,0.5,1.0,0.5,1.0,,,-2.75,5.251983752196243,-1.8000000000000003,-1.4999999999999998,-0.2,-0.39999999999999997,-0.29999999999999966,0.29999999999999993,-4.5,-0.6000000000000001,-0.9999999999999998,-0.15000000000000002,0.0,-0.3999999999999999,-0.6000000000000001,-0.6000000000000001,,-1.6999999999999988
