Player,Team,Opponent,Market,line_dfD,OverOdds,UnderOdds,POverImp,PUnderImp,POverFair,PUnderFair,ProjMins,ProjMean,ProjSD,POverModel
Josh Giddey,CHI,PHI,AST,8.5,-105,-130,0.5121951219512195,0.5652173913043478,0.4753937007874017,0.5246062992125985,31.2,8.027407264709472,2.281272821302893,0.41794172376100747
Josh Giddey,CHI,PHI,PTS,20.5,-110,-120,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,31.2,16.955760812759397,6.254960914449501,0.28548330020510215
Josh Giddey,CHI,PHI,REB,8.5,-124,-108,0.5535714285714286,0.5192307692307693,0.5160051216389244,0.4839948783610755,31.2,9.801257944107055,3.065810806354806,0.6643781419216519
Kawhi Leonard,LAC,OKC,AST,2.5,-139,107,0.5815899581589958,0.4830917874396135,0.5462570956657111,0.45374290433428893,33.4,3.7766747415065764,2.202575784192,0.7189172688144123
Kawhi Leonard,LAC,OKC,PTS,21.5,102,-136,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,33.4,24.209896397590636,6.937887725123,0.6519512702870699
Kawhi Leonard,LAC,OKC,REB,5.5,105,-140,0.4878048780487805,0.5833333333333334,0.4554079696394686,0.5445920303605313,33.4,6.593027734756469,3.076334034350828,0.6388183334841812
Kevin Huerter,CHI,PHI,AST,2.5,135,-175,0.425531914893617,0.6363636363636364,0.4007285974499089,0.599271402550091,32.8,4.071505159139633,2.175523611208197,0.7649625551864245
Kevin Huerter,CHI,PHI,PTS,11.5,-102,-130,0.504950495049505,0.5652173913043478,0.4718423169750604,0.5281576830249397,32.8,14.129470396041869,6.384022984718865,0.6597874009496422
Kevin Huerter,CHI,PHI,REB,2.5,-140,105,0.5833333333333334,0.4878048780487805,0.5445920303605313,0.4554079696394686,32.8,3.4022904992103573,2.9417330538972717,0.6204720238357648
Kris Dunn,LAC,OKC,AST,1.5,-155,115,0.6078431372549019,0.46511627906976744,0.5665108372290693,0.43348916277093075,25.0,2.3539556190371513,1.657717551286949,0.6967721927670736
Kris Dunn,LAC,OKC,PTS,6.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,25.0,7.3954761028289795,4.828942971266942,0.5735577812488742
