name,playerID,firstName,lastName,team,opponent,gameID,asof_date,game_date,book,prop_type,line,odds_over,odds_under,game_id,PTS_roll5_mean,PTS_roll5_std,REB_roll5_mean,REB_roll5_std,AST_roll5_mean,AST_roll5_std,STL_roll5_mean,STL_roll5_std,BLK_roll5_mean,BLK_roll5_std,TOV_roll5_mean,TOV_roll5_std,MIN_roll5_mean,MIN_roll5_std,FGM_roll5_mean,FGM_roll5_std,FGA_roll5_mean,FGA_roll5_std,FG_PCT_roll5_mean,FG_PCT_roll5_std,FG3M_roll5_mean,FG3M_roll5_std,FG3A_roll5_mean,FG3A_roll5_std,FTM_roll5_mean,FTM_roll5_std,FTA_roll5_mean,FTA_roll5_std,FT_PCT_roll5_mean,FT_PCT_roll5_std,PLUS_MINUS_roll5_mean,PLUS_MINUS_roll5_std,PTS_roll10_mean,PTS_roll10_std,REB_roll10_mean,REB_roll10_std,AST_roll10_mean,AST_roll10_std,STL_roll10_mean,STL_roll10_std,BLK_roll10_mean,BLK_roll10_std,TOV_roll10_mean,TOV_roll10_std,MIN_roll10_mean,MIN_roll10_std,FGM_roll10_mean,FGM_roll10_std,FGA_roll10_mean,FGA_roll10_std,FG_PCT_roll10_mean,FG_PCT_roll10_std,FG3M_roll10_mean,FG3M_roll10_std,FG3A_roll10_mean,FG3A_roll10_std,FTM_roll10_mean,FTM_roll10_std,FTA_roll10_mean,FTA_roll10_std,FT_PCT_roll10_mean,FT_PCT_roll10_std,PLUS_MINUS_roll10_mean,PLUS_MINUS_roll10_std,PTS_trend10,REB_trend10,AST_trend10,STL_trend10,BLK_trend10,TOV_trend10,MIN_trend10,FGM_trend10,FGA_trend10,FG_PCT_trend10,FG3M_trend10,FG3A_trend10,FTM_trend10,FTA_trend10,FT_PCT_trend10,PLUS_MINUS_trend10,PTS,REB,AST,FG3M,TOV,actual
Mark Williams,5647,Mark,Williams,PHX,LAC,2914974,2025-11-06,2025-11-06,caesars,reb,9.5,,,22500182.0,15.4,7.503332592921628,10.6,3.7815340802378077,1.4,1.6733200530681511,1.6,1.51657508881031,1.0,1.0,0.8,1.0954451150103321,27.2,2.489979919597745,6.0,3.0,9.8,4.024922359499621,0.5986,0.10528437680871744,0.0,0.0,0.0,0.0,3.4,2.3021728866442674,4.8,2.588435821108957,0.7156,0.2783285827937907,9.4,9.343446901438462,12.142857142857142,8.355209381548963,10.0,3.559026084010437,1.0,1.5275252316519468,1.1428571428571428,1.4638501094227998,1.0,1.0,0.7142857142857143,0.9511897312113419,24.857142857142858,5.3363086938623105,4.857142857142857,3.184785258515422,8.428571428571429,4.035556254807296,0.5418571428571429,0.17353426997899538,0.0,0.0,0.0,0.0,2.4285714285714284,2.5071326821120348,3.4285714285714284,3.154739442867026,0.7156,0.2783285827937907,6.285714285714286,13.313079855469029,0.8571428571428573,0.4642857142857136,0.5714285714285715,0.10714285714285719,-5.105355005128403e-17,0.10714285714285714,0.8928571428571449,0.25,0.46428571428571414,0.012750000000000022,0.0,0.0,0.3571428571428571,0.6428571428571429,-0.07060000000000015,1.1428571428571423,13.0,10.0,0.0,0.0,0.0,10.0
Mark Williams,5647,Mark,Williams,PHX,LAC,2914974,2025-11-06,2025-11-06,caesars,ptsreb,22.5,,,22500182.0,15.4,7.503332592921628,10.6,3.7815340802378077,1.4,1.6733200530681511,1.6,1.51657508881031,1.0,1.0,0.8,1.0954451150103321,27.2,2.489979919597745,6.0,3.0,9.8,4.024922359499621,0.5986,0.10528437680871744,0.0,0.0,0.0,0.0,3.4,2.3021728866442674,4.8,2.588435821108957,0.7156,0.2783285827937907,9.4,9.343446901438462,12.142857142857142,8.355209381548963,10.0,3.559026084010437,1.0,1.5275252316519468,1.1428571428571428,1.4638501094227998,1.0,1.0,0.7142857142857143,0.9511897312113419,24.857142857142858,5.3363086938623105,4.857142857142857,3.184785258515422,8.428571428571429,4.035556254807296,0.5418571428571429,0.17353426997899538,0.0,0.0,0.0,0.0,2.4285714285714284,2.5071326821120348,3.4285714285714284,3.154739442867026,0.7156,0.2783285827937907,6.285714285714286,13.313079855469029,0.8571428571428573,0.4642857142857136,0.5714285714285715,0.10714285714285719,-5.105355005128403e-17,0.10714285714285714,0.8928571428571449,0.25,0.46428571428571414,0.012750000000000022,0.0,0.0,0.3571428571428571,0.6428571428571429,-0.07060000000000015,1.1428571428571423,13.0,10.0,0.0,0.0,0.0,23.0
Jalen Green,5230,Jalen,Green,PHX,LAC,2914974,2025-11-06,2025-11-06,caesars,pts,12.5,,,22500182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,3.0,3.0,6.0,2.0,29.0
Jalen Green,5230,Jalen,Green,PHX,LAC,2914974,2025-11-06,2025-11-06,caesars,reb,2.5,,,22500182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,3.0,3.0,6.0,2.0,3.0
Jalen Green,5230,Jalen,Green,PHX,LAC,2914974,2025-11-06,2025-11-06,caesars,ast,2.5,,,22500182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,3.0,3.0,6.0,2.0,3.0
Jalen Green,5230,Jalen,Green,PHX,LAC,2914974,2025-11-06,2025-11-06,caesars,3pm,1.5,,,22500182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,3.0,3.0,6.0,2.0,6.0
Jalen Green,5230,Jalen,Green,PHX,LAC,2914974,2025-11-06,2025-11-06,caesars,pra,18.5,,,22500182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,3.0,3.0,6.0,2.0,35.0
Jalen Green,5230,Jalen,Green,PHX,LAC,2914974,2025-11-06,2025-11-06,caesars,ptsreb,15.5,,,22500182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,3.0,3.0,6.0,2.0,32.0
Jalen Green,5230,Jalen,Green,PHX,LAC,2914974,2025-11-06,2025-11-06,caesars,ptsast,15.5,,,22500182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,3.0,3.0,6.0,2.0,32.0
Jalen Green,5230,Jalen,Green,PHX,LAC,2914974,2025-11-06,2025-11-06,caesars,rebast,5.5,,,22500182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,3.0,3.0,6.0,2.0,
Bogdan Bogdanovic,3593,Bogdan,Bogdanovic,LAC,PHX,2914974,2025-11-06,2025-11-06,caesars,pts,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bogdan Bogdanovic,3593,Bogdan,Bogdanovic,LAC,PHX,2914974,2025-11-06,2025-11-06,caesars,3pm,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derrick Jones,4083,Derrick,Jones,LAC,PHX,2914974,2025-11-06,2025-11-06,caesars,pts,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derrick Jones,4083,Derrick,Jones,LAC,PHX,2914974,2025-11-06,2025-11-06,caesars,reb,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derrick Jones,4083,Derrick,Jones,LAC,PHX,2914974,2025-11-06,2025-11-06,caesars,3pm,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derrick Jones,4083,Derrick,Jones,LAC,PHX,2914974,2025-11-06,2025-11-06,caesars,ptsreb,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collin Gillespie,5732,Collin,Gillespie,PHX,LAC,2914974,2025-11-06,2025-11-06,caesars,pts,9.5,,,22500182.0,12.8,2.9495762407505253,3.8,1.6431676725154984,6.4,3.781534080237808,1.6,0.894427190999916,0.8,0.4472135954999579,1.6,1.140175425099138,26.6,5.029910535983718,4.4,0.8944271909999159,9.8,2.04939015319192,0.45199999999999996,0.0658217289350561,3.2,0.8366600265340756,7.4,2.8809720581775866,0.8,0.8366600265340756,1.0,1.0,0.8333333333333334,0.28867513459481287,4.8,12.497999839974394,11.25,3.693623849670827,3.5,1.6035674514745464,5.25,3.453776401067595,1.25,0.8864052604279182,0.75,0.4629100498862757,1.5,1.1952286093343938,24.625,5.9985117201805025,4.0,1.1952286093343936,9.25,2.7645717829090897,0.43875,0.06929801069088697,2.75,1.0350983390135313,6.625,2.7222627143085005,0.5,0.7559289460184544,0.625,0.9161253813129042,0.8333333333333334,0.28867513459481287,-0.125,14.146554350795107,0.4047619047619038,0.1428571428571427,0.023809523809523742,0.02380952380952373,-0.047619047619047596,0.04761904761904741,0.011904761904759746,0.07142857142857112,-0.09523809523809544,0.009809523809523798,0.1428571428571427,-0.011904761904761847,0.11904761904761904,0.13095238095238093,-1.4369923046397228e-16,0.27380952380952517,1.0,5.0,7.0,0.0,2.0,1.0
Collin Gillespie,5732,Collin,Gillespie,PHX,LAC,2914974,2025-11-06,2025-11-06,caesars,3pm,2.5,,,22500182.0,12.8,2.9495762407505253,3.8,1.6431676725154984,6.4,3.781534080237808,1.6,0.894427190999916,0.8,0.4472135954999579,1.6,1.140175425099138,26.6,5.029910535983718,4.4,0.8944271909999159,9.8,2.04939015319192,0.45199999999999996,0.0658217289350561,3.2,0.8366600265340756,7.4,2.8809720581775866,0.8,0.8366600265340756,1.0,1.0,0.8333333333333334,0.28867513459481287,4.8,12.497999839974394,11.25,3.693623849670827,3.5,1.6035674514745464,5.25,3.453776401067595,1.25,0.8864052604279182,0.75,0.4629100498862757,1.5,1.1952286093343938,24.625,5.9985117201805025,4.0,1.1952286093343936,9.25,2.7645717829090897,0.43875,0.06929801069088697,2.75,1.0350983390135313,6.625,2.7222627143085005,0.5,0.7559289460184544,0.625,0.9161253813129042,0.8333333333333334,0.28867513459481287,-0.125,14.146554350795107,0.4047619047619038,0.1428571428571427,0.023809523809523742,0.02380952380952373,-0.047619047619047596,0.04761904761904741,0.011904761904759746,0.07142857142857112,-0.09523809523809544,0.009809523809523798,0.1428571428571427,-0.011904761904761847,0.11904761904761904,0.13095238095238093,-1.4369923046397228e-16,0.27380952380952517,1.0,5.0,7.0,0.0,2.0,0.0
Collin Gillespie,5732,Collin,Gillespie,PHX,LAC,2914974,2025-11-06,2025-11-06,caesars,ptsast,13.5,,,22500182.0,12.8,2.9495762407505253,3.8,1.6431676725154984,6.4,3.781534080237808,1.6,0.894427190999916,0.8,0.4472135954999579,1.6,1.140175425099138,26.6,5.029910535983718,4.4,0.8944271909999159,9.8,2.04939015319192,0.45199999999999996,0.0658217289350561,3.2,0.8366600265340756,7.4,2.8809720581775866,0.8,0.8366600265340756,1.0,1.0,0.8333333333333334,0.28867513459481287,4.8,12.497999839974394,11.25,3.693623849670827,3.5,1.6035674514745464,5.25,3.453776401067595,1.25,0.8864052604279182,0.75,0.4629100498862757,1.5,1.1952286093343938,24.625,5.9985117201805025,4.0,1.1952286093343936,9.25,2.7645717829090897,0.43875,0.06929801069088697,2.75,1.0350983390135313,6.625,2.7222627143085005,0.5,0.7559289460184544,0.625,0.9161253813129042,0.8333333333333334,0.28867513459481287,-0.125,14.146554350795107,0.4047619047619038,0.1428571428571427,0.023809523809523742,0.02380952380952373,-0.047619047619047596,0.04761904761904741,0.011904761904759746,0.07142857142857112,-0.09523809523809544,0.009809523809523798,0.1428571428571427,-0.011904761904761847,0.11904761904761904,0.13095238095238093,-1.4369923046397228e-16,0.27380952380952517,1.0,5.0,7.0,0.0,2.0,8.0
Royce O'Neale,3977,Royce,O'Neale,PHX,LAC,2914974,2025-11-06,2025-11-06,caesars,pts,9.5,,,22500182.0,13.4,4.159326868617084,6.6,3.781534080237808,4.2,1.9235384061671346,2.0,1.8708286933869707,0.0,0.0,2.2,1.3038404810405297,34.4,7.021395872616782,4.8,1.3038404810405297,10.6,4.219004621945797,0.479,0.12541730343138463,3.8,1.6431676725154984,8.4,3.0495901363953815,0.0,0.0,0.0,0.0,,,4.4,15.517731793016656,12.125,3.8706773124535787,5.75,3.105295017040594,3.25,1.9820624179302297,1.625,1.5979898086569353,0.125,0.3535533905932738,1.875,1.1259916264596033,32.125,6.174544517614234,4.25,1.3887301496588274,9.75,3.654742515847438,0.449,0.11382944635349351,3.375,1.407885953173359,8.125,2.5877458475338284,0.25,0.4629100498862757,0.5,0.9258200997725514,,,-2.5,17.037773161000654,-0.10714285714285786,0.119047619047619,0.23809523809523797,0.011904761904761843,-0.059523809523809576,0.0833333333333332,0.08333333333333194,0.02380952380952353,-0.2142857142857147,0.015333333333333324,-0.03571428571428565,-0.3214285714285719,-0.11904761904761904,-0.23809523809523808,,2.0000000000000018,17.0,4.0,2.0,5.0,1.0,17.0
Royce O'Neale,3977,Royce,O'Neale,PHX,LAC,2914974,2025-11-06,2025-11-06,caesars,reb,4.5,,,22500182.0,13.4,4.159326868617084,6.6,3.781534080237808,4.2,1.9235384061671346,2.0,1.8708286933869707,0.0,0.0,2.2,1.3038404810405297,34.4,7.021395872616782,4.8,1.3038404810405297,10.6,4.219004621945797,0.479,0.12541730343138463,3.8,1.6431676725154984,8.4,3.0495901363953815,0.0,0.0,0.0,0.0,,,4.4,15.517731793016656,12.125,3.8706773124535787,5.75,3.105295017040594,3.25,1.9820624179302297,1.625,1.5979898086569353,0.125,0.3535533905932738,1.875,1.1259916264596033,32.125,6.174544517614234,4.25,1.3887301496588274,9.75,3.654742515847438,0.449,0.11382944635349351,3.375,1.407885953173359,8.125,2.5877458475338284,0.25,0.4629100498862757,0.5,0.9258200997725514,,,-2.5,17.037773161000654,-0.10714285714285786,0.119047619047619,0.23809523809523797,0.011904761904761843,-0.059523809523809576,0.0833333333333332,0.08333333333333194,0.02380952380952353,-0.2142857142857147,0.015333333333333324,-0.03571428571428565,-0.3214285714285719,-0.11904761904761904,-0.23809523809523808,,2.0000000000000018,17.0,4.0,2.0,5.0,1.0,4.0
Royce O'Neale,3977,Royce,O'Neale,PHX,LAC,2914974,2025-11-06,2025-11-06,caesars,ast,2.5,,,22500182.0,13.4,4.159326868617084,6.6,3.781534080237808,4.2,1.9235384061671346,2.0,1.8708286933869707,0.0,0.0,2.2,1.3038404810405297,34.4,7.021395872616782,4.8,1.3038404810405297,10.6,4.219004621945797,0.479,0.12541730343138463,3.8,1.6431676725154984,8.4,3.0495901363953815,0.0,0.0,0.0,0.0,,,4.4,15.517731793016656,12.125,3.8706773124535787,5.75,3.105295017040594,3.25,1.9820624179302297,1.625,1.5979898086569353,0.125,0.3535533905932738,1.875,1.1259916264596033,32.125,6.174544517614234,4.25,1.3887301496588274,9.75,3.654742515847438,0.449,0.11382944635349351,3.375,1.407885953173359,8.125,2.5877458475338284,0.25,0.4629100498862757,0.5,0.9258200997725514,,,-2.5,17.037773161000654,-0.10714285714285786,0.119047619047619,0.23809523809523797,0.011904761904761843,-0.059523809523809576,0.0833333333333332,0.08333333333333194,0.02380952380952353,-0.2142857142857147,0.015333333333333324,-0.03571428571428565,-0.3214285714285719,-0.11904761904761904,-0.23809523809523808,,2.0000000000000018,17.0,4.0,2.0,5.0,1.0,2.0
Royce O'Neale,3977,Royce,O'Neale,PHX,LAC,2914974,2025-11-06,2025-11-06,caesars,3pm,2.5,,,22500182.0,13.4,4.159326868617084,6.6,3.781534080237808,4.2,1.9235384061671346,2.0,1.8708286933869707,0.0,0.0,2.2,1.3038404810405297,34.4,7.021395872616782,4.8,1.3038404810405297,10.6,4.219004621945797,0.479,0.12541730343138463,3.8,1.6431676725154984,8.4,3.0495901363953815,0.0,0.0,0.0,0.0,,,4.4,15.517731793016656,12.125,3.8706773124535787,5.75,3.105295017040594,3.25,1.9820624179302297,1.625,1.5979898086569353,0.125,0.3535533905932738,1.875,1.1259916264596033,32.125,6.174544517614234,4.25,1.3887301496588274,9.75,3.654742515847438,0.449,0.11382944635349351,3.375,1.407885953173359,8.125,2.5877458475338284,0.25,0.4629100498862757,0.5,0.9258200997725514,,,-2.5,17.037773161000654,-0.10714285714285786,0.119047619047619,0.23809523809523797,0.011904761904761843,-0.059523809523809576,0.0833333333333332,0.08333333333333194,0.02380952380952353,-0.2142857142857147,0.015333333333333324,-0.03571428571428565,-0.3214285714285719,-0.11904761904761904,-0.23809523809523808,,2.0000000000000018,17.0,4.0,2.0,5.0,1.0,5.0
Royce O'Neale,3977,Royce,O'Neale,PHX,LAC,2914974,2025-11-06,2025-11-06,caesars,pra,17.5,,,22500182.0,13.4,4.159326868617084,6.6,3.781534080237808,4.2,1.9235384061671346,2.0,1.8708286933869707,0.0,0.0,2.2,1.3038404810405297,34.4,7.021395872616782,4.8,1.3038404810405297,10.6,4.219004621945797,0.479,0.12541730343138463,3.8,1.6431676725154984,8.4,3.0495901363953815,0.0,0.0,0.0,0.0,,,4.4,15.517731793016656,12.125,3.8706773124535787,5.75,3.105295017040594,3.25,1.9820624179302297,1.625,1.5979898086569353,0.125,0.3535533905932738,1.875,1.1259916264596033,32.125,6.174544517614234,4.25,1.3887301496588274,9.75,3.654742515847438,0.449,0.11382944635349351,3.375,1.407885953173359,8.125,2.5877458475338284,0.25,0.4629100498862757,0.5,0.9258200997725514,,,-2.5,17.037773161000654,-0.10714285714285786,0.119047619047619,0.23809523809523797,0.011904761904761843,-0.059523809523809576,0.0833333333333332,0.08333333333333194,0.02380952380952353,-0.2142857142857147,0.015333333333333324,-0.03571428571428565,-0.3214285714285719,-0.11904761904761904,-0.23809523809523808,,2.0000000000000018,17.0,4.0,2.0,5.0,1.0,23.0
Royce O'Neale,3977,Royce,O'Neale,PHX,LAC,2914974,2025-11-06,2025-11-06,caesars,ptsreb,14.5,,,22500182.0,13.4,4.159326868617084,6.6,3.781534080237808,4.2,1.9235384061671346,2.0,1.8708286933869707,0.0,0.0,2.2,1.3038404810405297,34.4,7.021395872616782,4.8,1.3038404810405297,10.6,4.219004621945797,0.479,0.12541730343138463,3.8,1.6431676725154984,8.4,3.0495901363953815,0.0,0.0,0.0,0.0,,,4.4,15.517731793016656,12.125,3.8706773124535787,5.75,3.105295017040594,3.25,1.9820624179302297,1.625,1.5979898086569353,0.125,0.3535533905932738,1.875,1.1259916264596033,32.125,6.174544517614234,4.25,1.3887301496588274,9.75,3.654742515847438,0.449,0.11382944635349351,3.375,1.407885953173359,8.125,2.5877458475338284,0.25,0.4629100498862757,0.5,0.9258200997725514,,,-2.5,17.037773161000654,-0.10714285714285786,0.119047619047619,0.23809523809523797,0.011904761904761843,-0.059523809523809576,0.0833333333333332,0.08333333333333194,0.02380952380952353,-0.2142857142857147,0.015333333333333324,-0.03571428571428565,-0.3214285714285719,-0.11904761904761904,-0.23809523809523808,,2.0000000000000018,17.0,4.0,2.0,5.0,1.0,21.0
Royce O'Neale,3977,Royce,O'Neale,PHX,LAC,2914974,2025-11-06,2025-11-06,caesars,ptsast,12.5,,,22500182.0,13.4,4.159326868617084,6.6,3.781534080237808,4.2,1.9235384061671346,2.0,1.8708286933869707,0.0,0.0,2.2,1.3038404810405297,34.4,7.021395872616782,4.8,1.3038404810405297,10.6,4.219004621945797,0.479,0.12541730343138463,3.8,1.6431676725154984,8.4,3.0495901363953815,0.0,0.0,0.0,0.0,,,4.4,15.517731793016656,12.125,3.8706773124535787,5.75,3.105295017040594,3.25,1.9820624179302297,1.625,1.5979898086569353,0.125,0.3535533905932738,1.875,1.1259916264596033,32.125,6.174544517614234,4.25,1.3887301496588274,9.75,3.654742515847438,0.449,0.11382944635349351,3.375,1.407885953173359,8.125,2.5877458475338284,0.25,0.4629100498862757,0.5,0.9258200997725514,,,-2.5,17.037773161000654,-0.10714285714285786,0.119047619047619,0.23809523809523797,0.011904761904761843,-0.059523809523809576,0.0833333333333332,0.08333333333333194,0.02380952380952353,-0.2142857142857147,0.015333333333333324,-0.03571428571428565,-0.3214285714285719,-0.11904761904761904,-0.23809523809523808,,2.0000000000000018,17.0,4.0,2.0,5.0,1.0,19.0
Royce O'Neale,3977,Royce,O'Neale,PHX,LAC,2914974,2025-11-06,2025-11-06,caesars,rebast,7.5,,,22500182.0,13.4,4.159326868617084,6.6,3.781534080237808,4.2,1.9235384061671346,2.0,1.8708286933869707,0.0,0.0,2.2,1.3038404810405297,34.4,7.021395872616782,4.8,1.3038404810405297,10.6,4.219004621945797,0.479,0.12541730343138463,3.8,1.6431676725154984,8.4,3.0495901363953815,0.0,0.0,0.0,0.0,,,4.4,15.517731793016656,12.125,3.8706773124535787,5.75,3.105295017040594,3.25,1.9820624179302297,1.625,1.5979898086569353,0.125,0.3535533905932738,1.875,1.1259916264596033,32.125,6.174544517614234,4.25,1.3887301496588274,9.75,3.654742515847438,0.449,0.11382944635349351,3.375,1.407885953173359,8.125,2.5877458475338284,0.25,0.4629100498862757,0.5,0.9258200997725514,,,-2.5,17.037773161000654,-0.10714285714285786,0.119047619047619,0.23809523809523797,0.011904761904761843,-0.059523809523809576,0.0833333333333332,0.08333333333333194,0.02380952380952353,-0.2142857142857147,0.015333333333333324,-0.03571428571428565,-0.3214285714285719,-0.11904761904761904,-0.23809523809523808,,2.0000000000000018,17.0,4.0,2.0,5.0,1.0,
Kris Dunn,3854,Kris,Dunn,LAC,PHX,2914974,2025-11-06,2025-11-06,caesars,pts,8.5,,,22500182.0,7.2,2.1679483388678804,2.8,1.9235384061671346,1.6,1.8165902124584947,1.6,1.51657508881031,0.2,0.4472135954999579,1.6,0.8944271909999157,24.8,3.271085446759225,3.0,1.0000000000000002,5.6,0.8944271909999162,0.5334,0.1397222244311906,1.0,0.7071067811865475,2.2,0.8366600265340756,0.2,0.4472135954999581,0.4,0.894427190999916,,,-6.8,11.541230437002808,7.142857142857143,4.4131837120372035,3.0,1.8257418583505538,1.4285714285714286,1.5118578920369088,1.7142857142857142,1.3801311186847083,0.14285714285714285,0.37796447300922725,1.4285714285714286,0.9759000729485332,23.857142857142858,3.132015933791494,2.857142857142857,1.6761634196950517,5.571428571428571,1.618347187425374,0.47028571428571425,0.23913435155836163,1.0,0.816496580927726,2.2857142857142856,1.1126972805283737,0.42857142857142855,0.7867957924694432,0.5714285714285714,0.9759000729485333,,,-5.142857142857143,14.735767952260145,0.25000000000000033,-1.9148904736410973e-17,0.3928571428571428,0.2142857142857142,0.10714285714285714,0.1785714285714286,1.0357142857142856,0.1071428571428574,-0.03571428571428596,0.050607142857142864,0.07142857142857148,-1.0158347222462225e-16,-0.0357142857142857,0.0714285714285714,,-2.1428571428571432,9.0,2.0,6.0,1.0,2.0,9.0
Kris Dunn,3854,Kris,Dunn,LAC,PHX,2914974,2025-11-06,2025-11-06,caesars,reb,3.5,,,22500182.0,7.2,2.1679483388678804,2.8,1.9235384061671346,1.6,1.8165902124584947,1.6,1.51657508881031,0.2,0.4472135954999579,1.6,0.8944271909999157,24.8,3.271085446759225,3.0,1.0000000000000002,5.6,0.8944271909999162,0.5334,0.1397222244311906,1.0,0.7071067811865475,2.2,0.8366600265340756,0.2,0.4472135954999581,0.4,0.894427190999916,,,-6.8,11.541230437002808,7.142857142857143,4.4131837120372035,3.0,1.8257418583505538,1.4285714285714286,1.5118578920369088,1.7142857142857142,1.3801311186847083,0.14285714285714285,0.37796447300922725,1.4285714285714286,0.9759000729485332,23.857142857142858,3.132015933791494,2.857142857142857,1.6761634196950517,5.571428571428571,1.618347187425374,0.47028571428571425,0.23913435155836163,1.0,0.816496580927726,2.2857142857142856,1.1126972805283737,0.42857142857142855,0.7867957924694432,0.5714285714285714,0.9759000729485333,,,-5.142857142857143,14.735767952260145,0.25000000000000033,-1.9148904736410973e-17,0.3928571428571428,0.2142857142857142,0.10714285714285714,0.1785714285714286,1.0357142857142856,0.1071428571428574,-0.03571428571428596,0.050607142857142864,0.07142857142857148,-1.0158347222462225e-16,-0.0357142857142857,0.0714285714285714,,-2.1428571428571432,9.0,2.0,6.0,1.0,2.0,2.0
Kris Dunn,3854,Kris,Dunn,LAC,PHX,2914974,2025-11-06,2025-11-06,caesars,3pm,1.5,,,22500182.0,7.2,2.1679483388678804,2.8,1.9235384061671346,1.6,1.8165902124584947,1.6,1.51657508881031,0.2,0.4472135954999579,1.6,0.8944271909999157,24.8,3.271085446759225,3.0,1.0000000000000002,5.6,0.8944271909999162,0.5334,0.1397222244311906,1.0,0.7071067811865475,2.2,0.8366600265340756,0.2,0.4472135954999581,0.4,0.894427190999916,,,-6.8,11.541230437002808,7.142857142857143,4.4131837120372035,3.0,1.8257418583505538,1.4285714285714286,1.5118578920369088,1.7142857142857142,1.3801311186847083,0.14285714285714285,0.37796447300922725,1.4285714285714286,0.9759000729485332,23.857142857142858,3.132015933791494,2.857142857142857,1.6761634196950517,5.571428571428571,1.618347187425374,0.47028571428571425,0.23913435155836163,1.0,0.816496580927726,2.2857142857142856,1.1126972805283737,0.42857142857142855,0.7867957924694432,0.5714285714285714,0.9759000729485333,,,-5.142857142857143,14.735767952260145,0.25000000000000033,-1.9148904736410973e-17,0.3928571428571428,0.2142857142857142,0.10714285714285714,0.1785714285714286,1.0357142857142856,0.1071428571428574,-0.03571428571428596,0.050607142857142864,0.07142857142857148,-1.0158347222462225e-16,-0.0357142857142857,0.0714285714285714,,-2.1428571428571432,9.0,2.0,6.0,1.0,2.0,1.0
