Player,Market,OverDecimal,POverModel,Team,Opponent,Line,ProjMean,ProjSD,ProjMins,POverImp,POverFair,p_over_price,edge_over,EV_over_1u,label
Russell Westbrook,REB,1.9433962264150944,0.709464637905983,SAC,DEN,5.5,7.24751678109169,3.166815897861916,34.0,0.5145631067961165,0.4808467741935484,0.5145631067961165,0.19490153110986652,0.37877090008143866,Russell Westbrook o5.5
Moses Moody,AST,2.45,0.599846683597067,GSW,@OKC,1.5,1.8962868243455888,1.5666589516007872,23.6,0.4081632653061224,0.379746835443038,0.4081632653061224,0.19168341829094465,0.4696243748128144,Moses Moody o1.5
Jordan Clarkson,PTS,1.819672131147541,0.7399694590253691,NYK,MEM,8.5,11.21394509077072,4.2191058033161495,17.0,0.5495495495495496,0.5141838223374939,0.5495495495495495,0.19041990947581966,0.3465018024887865,Jordan Clarkson o8.5
Jamal Murray,PTS,1.8,0.7448203894893035,DEN,@SAC,20.5,25.02750263214111,6.877792540234168,32.4,0.5555555555555556,0.5203045685279188,0.5555555555555556,0.18926483393374793,0.3406767010807463,Jamal Murray o20.5
Alex Caruso,REB,2.08,0.6587802079273791,OKC,GSW,2.5,3.277644100785256,1.90069656617835,19.8,0.4807692307692308,0.4489255225198704,0.4807692307692307,0.1780109771581484,0.37026283248894865,Alex Caruso o2.5
Aaron Gordon,PTS,1.8,0.7335162593259532,DEN,@SAC,16.5,20.413056910037994,6.276129232438117,29.8,0.5555555555555556,0.5203045685279188,0.5555555555555556,0.17796070377039763,0.3203292667867158,Aaron Gordon o16.5
Kentavious Caldwell-Pope,AST,2.3600000000000003,0.5972104061519599,MEM,@NYK,2.5,2.9139233112335208,1.68170507086916,24.8,0.423728813559322,0.3945045243875524,0.42372881355932196,0.1734815925926379,0.40941655851862546,Kentavious Caldwell-Pope o2.5
Quentin Grimes,AST,2.28,0.6110264176969056,PHI,BOS,3.5,4.087821304798126,2.0845079399945994,31.0,0.4385964912280701,0.4080118694362017,0.4385964912280702,0.17242992646883537,0.3931402323489446,Quentin Grimes o3.5
Isaiah Joe,PTS,1.9090909090909087,0.692651146961575,OKC,GSW,11.5,14.154781079292295,5.273919105115031,25.2,0.5238095238095238,0.4898785425101215,0.523809523809524,0.1688416231520511,0.32233400783573396,Isaiah Joe o11.5
Karl-Anthony Towns,AST,1.6849315068493151,0.7606017435967758,NYK,MEM,2.5,4.050056010484695,2.188604155786164,32.8,0.5934959349593496,0.5548317046688382,0.5934959349593496,0.1671058086374262,0.28156184195073186,Karl-Anthony Towns o2.5
Pascal Siakam,AST,2.28,0.6024158036650062,IND,@UTA,5.5,6.130749487876892,2.4296497204541123,35.8,0.4385964912280701,0.4095398699108648,0.4385964912280702,0.16381931243693604,0.3735080323562141,Pascal Siakam o5.5
DeMar DeRozan,REB,2.1,0.6348127960961335,SAC,DEN,3.5,4.606108009815216,3.209575323115275,35.4,0.4761904761904761,0.4458598726114649,0.47619047619047616,0.15862231990565734,0.33310687180188037,DeMar DeRozan o3.5
Chet Holmgren,AST,2.27,0.5972307311793905,OKC,GSW,1.5,1.980519722402096,1.9518593316097028,29.8,0.4405286343612334,0.4116481170910199,0.44052863436123346,0.15670209681815706,0.35571375977721653,Chet Holmgren o1.5
Jonathan Kuminga,REB,2.1,0.6319944176192229,GSW,@OKC,6.5,7.489557307958603,2.935150169085365,30.8,0.4761904761904761,0.4451682953311618,0.47619047619047616,0.15580394142874676,0.32718827700036823,Jonathan Kuminga o6.5
Aaron Nesmith,AST,2.6,0.5314592796166875,IND,@UTA,1.5,1.6676815696060658,2.124201803417909,32.6,0.3846153846153846,0.3587443946188341,0.3846153846153846,0.1468438950013029,0.38179412700338755,Aaron Nesmith o1.5
Jamal Murray,REB,2.05,0.6312072553338732,DEN,@SAC,3.5,4.489275830984115,2.9525995306520123,32.4,0.4878048780487805,0.4554079696394686,0.48780487804878053,0.1434023772850927,0.29397487343443995,Jamal Murray o3.5
VJ Edgecombe,AST,2.1,0.6144142153222896,PHI,BOS,3.5,4.207745993137359,2.4334315823439505,36.8,0.4761904761904761,0.4458598726114649,0.47619047619047616,0.1382237391318134,0.2902698521768081,VJ Edgecombe o3.5
Quentin Grimes,PTS,1.8333333333333333,0.6793759651150737,PHI,BOS,13.5,16.395028710365295,6.213114615941629,31.0,0.5454545454545454,0.5101214574898786,0.5454545454545455,0.13392141966052817,0.24552260271096837,Quentin Grimes o13.5
Malik Monk,PTS,1.8,0.6866295645708828,SAC,DEN,11.5,14.07424690723419,5.293327769081311,25.4,0.5555555555555556,0.5203045685279188,0.5555555555555556,0.13107400901532718,0.235933216227589,Malik Monk o11.5
Al Horford,AST,2.35,0.5550055535375351,GSW,@OKC,1.5,1.7039903238415717,1.4747895201543548,22.2,0.425531914893617,0.3959708232025009,0.425531914893617,0.1294736386439181,0.3042630508132076,Al Horford o1.5
Tyrese Maxey,REB,2.25,0.5695256793922564,PHI,BOS,4.5,5.10284087061882,3.441526472815092,38.0,0.4444444444444444,0.4165029469548134,0.4444444444444444,0.12508123494781198,0.2814327786325769,Tyrese Maxey o4.5
Cason Wallace,REB,2.18,0.5830535110161408,OKC,GSW,3.5,4.043238714337349,2.59041178462289,28.2,0.4587155963302752,0.4294725540195947,0.4587155963302752,0.12433791468586558,0.27105665401518697,Cason Wallace o3.5
Jonathan Kuminga,PTS,1.9523809523809523,0.6348553471922329,GSW,@OKC,14.5,16.635776948928832,6.19531390105288,30.8,0.5121951219512195,0.4824089403973509,0.5121951219512195,0.12266022524101339,0.23947948737531188,Jonathan Kuminga o14.5
Isaiah Collier,REB,1.6451612903225803,0.7250228603664871,UTA,IND,1.5,2.981150722131133,2.47755063175134,27.25,0.6078431372549019,0.5665108372290693,0.6078431372549021,0.11717972311158498,0.1927795444738979,Isaiah Collier o1.5
Lauri Markkanen,AST,1.7407407407407407,0.6898715557491444,UTA,IND,1.5,2.578566592931748,2.1767838736874885,33.2,0.574468085106383,0.5346534653465347,0.574468085106383,0.11540347064276135,0.20088752297073276,Lauri Markkanen o1.5
Jusuf Nurkic,AST,2.25,0.5587153686284589,UTA,IND,3.5,3.752372670173645,1.70853378405462,24.4,0.4444444444444444,0.4165029469548134,0.4444444444444444,0.11427092418401452,0.25710957941403256,Jusuf Nurkic o3.5
Aaron Gordon,REB,1.6666666666666663,0.7141863498543952,DEN,@SAC,4.5,6.082135531306267,2.796989842795672,29.8,0.6,0.5575221238938053,0.6000000000000001,0.11418634985439513,0.19031058309065846,Aaron Gordon o4.5
Kentavious Caldwell-Pope,REB,1.9615384615384617,0.6219972547825524,MEM,@NYK,2.5,3.208886444568634,2.28135438933362,24.8,0.5098039215686274,0.4767751837789805,0.5098039215686274,0.112193333213925,0.2200715382273144,Kentavious Caldwell-Pope o2.5
Karl-Anthony Towns,PTS,1.8771929824561404,0.643932659077445,NYK,MEM,21.5,24.034067010879514,6.867563985063095,32.8,0.5327102803738317,0.5,0.5327102803738317,0.11122237870361329,0.20878586879450212,Karl-Anthony Towns o21.5
Ajay Mitchell,REB,2.2,0.5649889730573809,OKC,GSW,3.5,3.9259125888347626,2.602892850625393,28.4,0.4545454545454545,0.4254270696452037,0.45454545454545453,0.11044351851192641,0.24297574072623818,Ajay Mitchell o3.5
