Player,Pos,Team,CR,Base_Projection,Enhanced_Projection,Value_Ratio,Is_Starter,Is_Injured,Usage_Boost,DvP_Boost,Injury_Penalty,FPT_roll_mean,MIN_roll_mean,Usage_Raw,Allow_FPT
M. Howard,G,,7.3,9.56,8.92,1.222,0,0,-0.67,0.03,0.0,9.0,77.0,0.74,13.086000000000002
B. Taylor,G,,6.8,9.82,8.73,1.284,0,0,-1.12,0.03,0.0,9.8,57.0,0.49,13.086000000000002
O. Dobric,F,,6.0,10.1,8.71,1.451,0,0,-1.27,-0.12,0.0,10.1,44.0,0.42,11.821000000000002
D. Kramer,G,,5.7,9.6,8.53,1.497,0,0,-1.09,0.03,0.0,9.4,98.0,0.49,13.086000000000002
O. Bitim,F,,5.1,9.73,8.37,1.642,0,0,-1.24,-0.12,0.0,9.6,75.0,0.41,11.821000000000002
P. Kalaitzakis,F,,4.0,10.13,8.28,2.071,0,0,-1.72,-0.12,0.0,10.1,25.0,0.17,11.821000000000002
J. Anderson,F,,6.1,19.61,7.38,1.209,0,1,-2.19,-0.23,9.8,19.7,96.0,0.5,11.821000000000002
M. Ngouama,G,,4.2,6.65,6.32,1.504,0,0,-0.36,0.02,0.0,6.5,75.0,0.83,13.086000000000002
A. Atamna,G,,4.0,7.12,6.28,1.571,0,0,-0.86,0.02,0.0,7.3,72.0,0.45,13.086000000000002
J. Dibartolomeo,G,,5.1,17.12,5.94,1.165,0,1,-2.67,0.05,8.56,17.0,55.0,0.25,13.086000000000002
Y. Fall,C,,6.2,6.95,5.82,0.938,0,0,-1.26,0.12,0.0,7.0,9.0,0.11,14.3275
T. Odiase,C,,6.6,6.65,5.6,0.849,0,0,-1.17,0.12,0.0,6.7,25.0,0.14,14.3275
K. Kamenjas,C,,6.9,6.47,5.44,0.788,0,0,-1.15,0.11,0.0,6.3,35.0,0.13,14.3275
B. Boston Jr.,G,,10.0,6.59,5.41,0.541,0,0,-1.2,0.02,0.0,6.6,13.0,0.1,13.086000000000002
O. Diop,F,,4.1,6.52,5.2,1.269,0,0,-1.23,-0.08,0.0,6.5,13.0,0.06,11.821000000000002
E. Shahrvin,C,,4.0,5.43,4.53,1.133,0,0,-0.99,0.09,0.0,5.5,15.0,0.1,14.3275
E. Yilmaz,F,,4.0,5.6,4.53,1.132,0,0,-1.0,-0.07,0.0,5.7,17.0,0.12,11.821000000000002
T. Ennis,G,,8.7,4.86,4.11,0.472,0,0,-0.77,0.01,0.0,4.8,20.0,0.24,13.086000000000002
T. Tarpey,G,,4.0,4.65,3.8,0.95,0,0,-0.86,0.01,0.0,4.7,37.0,0.08,13.086000000000002
K. Antetokounmpo,C,,4.2,4.31,3.6,0.858,0,0,-0.78,0.07,0.0,4.1,16.0,0.11,14.3275
M. Mahmutoglu,G,,4.0,4.36,3.58,0.896,0,0,-0.79,0.01,0.0,4.2,16.0,0.11,13.086000000000002
F. Ntilikina,G,,7.0,7.21,3.33,0.475,0,1,-0.3,0.02,3.6,7.5,105.0,0.9,13.086000000000002
S. Dinwiddie,G,,10.2,3.32,2.8,0.274,1,0,-0.53,0.01,0.0,3.3,20.0,0.23,13.086000000000002
X. Lopez-arostegui,G,,7.0,3.34,2.76,0.394,0,0,-0.59,0.01,0.0,3.4,28.0,0.13,13.086000000000002
U. Plavsic,C,,5.9,3.31,2.75,0.465,0,0,-0.62,0.06,0.0,3.3,10.0,0.07,14.3275
S. Sanli,C,,4.4,3.23,2.67,0.607,0,0,-0.61,0.06,0.0,3.0,10.0,0.06,14.3275
S. Joksimovic,F,,4.0,3.23,2.63,0.657,0,0,-0.57,-0.04,0.0,3.1,20.0,0.14,11.821000000000002
G. Procida,F,,6.3,3.29,2.62,0.416,0,0,-0.63,-0.04,0.0,3.3,8.0,0.05,11.821000000000002
S. Keita,C,,4.0,2.29,1.93,0.482,0,0,-0.4,0.04,0.0,2.4,31.0,0.15,14.3275
I. Nogues,G,,4.0,2.26,1.83,0.457,0,0,-0.44,0.01,0.0,2.4,17.0,0.04,13.086000000000002
A. Lakic,G,,4.0,2.14,1.78,0.445,0,0,-0.36,0.01,0.0,2.0,46.0,0.17,13.086000000000002
B. Dessert,C,,6.4,2.12,1.77,0.276,0,0,-0.39,0.04,0.0,2.0,6.0,0.08,14.3275
C. Omoruyi,C,,8.1,2.1,1.71,0.211,0,0,-0.42,0.04,0.0,2.0,5.0,0.0,14.3275
M. Muurinen,F,,5.3,1.12,0.89,0.168,0,0,-0.22,-0.01,0.0,1.2,8.0,0.04,11.821000000000002
G. Lavi,F,,5.6,1.11,0.88,0.156,0,0,-0.22,-0.01,0.0,1.0,8.0,0.02,11.821000000000002
R. Beaubois,G,,6.0,1.2,0.38,0.063,0,1,-0.22,0.0,0.6,1.1,15.0,0.08,13.086000000000002
V. Toliopoulos,G,,6.0,1.1,0.33,0.056,0,1,-0.22,0.0,0.55,1.1,4.0,0.0,13.086000000000002
W. Rayman,F,,4.3,0.0,0.0,0.0,0,0,-0.0,-0.0,0.0,0.1,46.0,0.11,11.821000000000002
T. Armstrong,G,,7.7,-0.56,0.0,0.0,0,0,0.11,-0.0,-0.0,-0.7,21.0,0.04,13.086000000000002
V. Hrabar,F,,4.0,-0.04,0.0,0.0,0,0,0.01,0.0,-0.0,0.0,1.0,0.0,11.821000000000002
I. Almansa,F,,5.3,-2.99,0.0,0.0,0,0,0.58,0.04,-0.0,-1.9,9.0,0.04,11.821000000000002
N. Akele,F,,4.0,-0.56,0.0,0.0,0,0,0.11,0.01,-0.0,-0.9,2.0,0.0,11.821000000000002
N. Dangubic,F,,4.0,-0.01,0.0,0.0,0,0,0.0,0.0,-0.0,0.2,22.0,0.08,11.821000000000002
G. Grinvalds,F,,4.0,-0.04,0.0,0.0,0,0,0.01,0.0,-0.0,0.0,1.0,0.0,11.821000000000002
A. Abass,F,,5.4,-3.66,0.0,0.0,0,0,0.54,0.04,-0.0,-3.4,94.0,0.29,11.821000000000002
I. Kouzeloglou,C,,4.0,-0.07,0.0,0.0,0,0,0.01,-0.0,-0.0,0.0,2.0,0.01,14.3275
A. Pokusevski,F,,5.8,-5.02,0.0,0.0,1,0,0.79,0.06,-0.0,-5.4,35.0,0.24,11.821000000000002
R. Villar,G,,4.0,-3.38,0.0,0.0,0,0,0.66,-0.01,-0.0,-2.8,25.0,0.03,13.086000000000002
S. Hazer,G,,4.3,-3.68,0.0,0.0,0,0,0.57,-0.01,-0.0,-3.6,35.0,0.26,13.086000000000002
L. Kratzer,C,,4.0,-4.89,0.0,0.0,0,0,0.89,-0.09,-0.0,-5.4,45.0,0.1,14.3275
M. Bosnjakovic,G,,4.0,-0.02,0.0,0.0,0,0,0.0,-0.0,-0.0,0.0,3.0,0.0,13.086000000000002
J. Butler,G,,9.5,-4.35,0.0,0.0,0,0,0.85,-0.01,-0.0,-4.5,2.0,0.03,13.086000000000002
O. Radosic,G,,4.0,-0.02,0.0,0.0,0,0,0.0,-0.0,-0.0,0.0,1.0,0.0,13.086000000000002
S. Tonut,G,,5.1,-0.02,0.0,0.0,0,0,0.0,-0.0,-0.0,0.0,2.0,0.0,13.086000000000002
M. Grigonis,G,,5.5,-5.02,0.0,0.0,0,0,0.92,-0.01,-0.0,-6.5,24.0,0.09,13.086000000000002
O. Netzipoglou,G,,4.0,-3.28,0.0,0.0,0,0,0.65,-0.01,-0.0,-2.7,8.0,0.01,13.086000000000002
G. Larentzakis,G,,4.0,-3.61,0.0,0.0,0,0,0.69,-0.01,-0.0,-3.6,9.0,0.05,13.086000000000002
N. Calathes,G,,5.7,-4.04,0.0,0.0,0,0,0.76,-0.01,-0.0,-4.0,7.0,0.07,13.086000000000002
G. Palatin,G,,4.0,-0.02,0.0,0.0,0,0,0.0,-0.0,-0.0,0.0,1.0,0.0,13.086000000000002
J. Hollatz,G,,4.0,-3.88,0.0,0.0,0,0,0.6,-0.01,-0.0,-3.8,55.0,0.26,13.086000000000002
J. Rivero,C,,8.6,-0.52,0.0,0.0,0,0,0.1,-0.01,-0.0,-1.0,9.0,0.02,14.3275
