Player,Pos,Team,CR,Base_Projection,Enhanced_Projection,Value_Ratio,Is_Starter,Is_Injured,Usage_Boost,DvP_Boost,Injury_Penalty,FPT_roll_mean,MIN_roll_mean,Usage_Raw,Allow_FPT
O. Bitim,F,,5.1,9.85,8.51,1.669,0,0,-1.26,-0.08,0.0,9.6,75.0,0.41,12.232
J. Anderson,F,,6.3,19.42,7.39,1.173,0,1,-2.17,-0.15,9.71,19.7,96.0,0.5,12.232
A. Atamna,G,,4.1,7.07,6.22,1.516,0,0,-0.85,-0.01,0.0,7.3,72.0,0.45,12.836000000000002
M. Ngouama,G,,4.8,6.57,6.21,1.295,0,0,-0.35,-0.01,0.0,6.5,75.0,0.83,12.836000000000002
Y. Fall,C,,6.4,7.0,5.86,0.916,0,0,-1.26,0.13,0.0,7.0,9.0,0.11,14.4475
T. Odiase,C,,7.1,6.6,5.56,0.783,0,0,-1.16,0.12,0.0,6.7,25.0,0.14,14.4475
K. Kamenjas,C,,6.0,6.47,5.44,0.907,1,0,-1.15,0.12,0.0,6.3,35.0,0.13,14.4475
B. Boston Jr.,G,,11.3,6.58,5.38,0.476,0,0,-1.2,-0.01,0.0,6.6,13.0,0.1,12.836000000000002
O. Diop,F,,4.3,6.52,5.23,1.217,0,0,-1.23,-0.05,0.0,6.5,13.0,0.06,12.232
S. Harrison,F,,6.1,14.06,4.98,0.816,0,1,-1.94,-0.11,7.03,14.0,38.0,0.35,12.232
E. Shahrvin,C,,4.1,5.55,4.63,1.13,0,0,-1.01,0.1,0.0,5.5,15.0,0.1,14.4475
E. Yilmaz,F,,4.0,5.66,4.61,1.151,0,0,-1.01,-0.04,0.0,5.7,17.0,0.12,12.232
T. Ennis,G,,8.6,4.79,4.03,0.468,0,0,-0.75,-0.0,0.0,4.8,20.0,0.24,12.836000000000002
T. Tarpey,G,,4.0,4.72,3.84,0.959,0,0,-0.88,-0.0,0.0,4.7,37.0,0.08,12.836000000000002
K. Antetokounmpo,C,,4.4,4.23,3.54,0.805,0,0,-0.76,0.08,0.0,4.1,16.0,0.11,14.4475
M. Mahmutoglu,G,,4.0,4.28,3.51,0.877,0,0,-0.77,-0.0,0.0,4.2,16.0,0.11,12.836000000000002
P. Kalaitzakis,F,,4.0,10.12,3.26,0.815,0,1,-1.72,-0.08,5.06,10.1,25.0,0.17,12.232
F. Ntilikina,G,,7.2,7.11,3.26,0.452,0,1,-0.29,-0.01,3.55,7.5,105.0,0.9,12.836000000000002
S. Dinwiddie,G,,10.0,3.32,2.79,0.279,1,0,-0.53,-0.0,0.0,3.3,20.0,0.23,12.836000000000002
X. Lopez-arostegui,G,,7.5,3.38,2.78,0.37,0,0,-0.6,-0.0,0.0,3.4,28.0,0.13,12.836000000000002
U. Plavsic,C,,6.2,3.3,2.74,0.441,0,0,-0.62,0.06,0.0,3.3,10.0,0.07,14.4475
G. Procida,F,,6.5,3.28,2.63,0.405,0,0,-0.63,-0.03,0.0,3.3,8.0,0.05,12.232
S. Sanli,C,,4.9,3.17,2.62,0.535,0,0,-0.6,0.06,0.0,3.0,10.0,0.06,14.4475
S. Joksimovic,F,,4.0,3.19,2.6,0.651,0,0,-0.56,-0.03,0.0,3.1,20.0,0.14,12.232
S. Keita,C,,4.0,2.21,1.86,0.466,0,0,-0.38,0.04,0.0,2.4,31.0,0.15,14.4475
I. Nogues,G,,4.0,2.19,1.77,0.441,0,0,-0.42,-0.0,0.0,2.4,17.0,0.04,12.836000000000002
B. Dessert,C,,6.6,2.12,1.76,0.267,0,0,-0.39,0.04,0.0,2.0,6.0,0.08,14.4475
C. Omoruyi,C,,8.3,2.12,1.73,0.209,0,0,-0.42,0.04,0.0,2.0,5.0,0.0,14.4475
A. Lakic,G,,4.0,2.09,1.73,0.432,0,0,-0.35,-0.0,0.0,2.0,46.0,0.17,12.836000000000002
M. Muurinen,F,,5.6,1.16,0.93,0.165,0,0,-0.22,-0.01,0.0,1.2,8.0,0.04,12.232
G. Lavi,F,,5.8,1.02,0.81,0.14,0,0,-0.2,-0.01,0.0,1.0,8.0,0.02,12.232
U. Trifunovic,F,,6.1,1.0,0.8,0.132,0,0,-0.19,-0.01,0.0,1.0,3.0,0.04,12.232
R. Beaubois,G,,6.2,1.2,0.38,0.061,0,1,-0.22,-0.0,0.6,1.1,15.0,0.08,12.836000000000002
V. Toliopoulos,G,,6.2,1.19,0.36,0.057,0,1,-0.24,-0.0,0.59,1.1,4.0,0.0,12.836000000000002
N. Dangubic,F,,4.0,0.12,0.1,0.024,0,0,-0.02,-0.0,0.0,0.2,22.0,0.08,12.232
W. Rayman,F,,4.3,0.07,0.06,0.013,0,0,-0.01,-0.0,0.0,0.1,46.0,0.11,12.232
G. Grinvalds,F,,4.0,0.02,0.02,0.005,0,0,-0.0,-0.0,0.0,0.0,1.0,0.0,12.232
V. Hrabar,F,,4.0,0.02,0.02,0.005,0,0,-0.0,-0.0,0.0,0.0,1.0,0.0,12.232
G. Palatin,G,,4.0,0.01,0.01,0.002,0,0,-0.0,-0.0,0.0,0.0,1.0,0.0,12.836000000000002
O. Radosic,G,,4.0,0.01,0.01,0.002,0,0,-0.0,-0.0,0.0,0.0,1.0,0.0,12.836000000000002
M. Bosnjakovic,G,,4.0,0.01,0.0,0.001,0,0,-0.0,-0.0,0.0,0.0,3.0,0.0,12.836000000000002
N. Akele,F,,4.1,-0.53,0.0,0.0,0,0,0.11,0.0,-0.0,-0.9,2.0,0.0,12.232
M. Grigonis,G,,5.7,-5.14,0.0,0.0,0,0,0.95,0.0,-0.0,-6.5,24.0,0.09,12.836000000000002
I. Almansa,F,,5.5,-2.34,0.0,0.0,0,0,0.45,0.02,-0.0,-1.9,9.0,0.04,12.232
I. Kouzeloglou,C,,4.0,-0.01,0.0,0.0,0,0,0.0,-0.0,-0.0,0.0,2.0,0.01,14.4475
A. Abass,F,,5.2,-3.61,0.0,0.0,0,0,0.54,0.03,-0.0,-3.4,94.0,0.29,12.232
T. Armstrong,G,,7.9,-0.7,0.0,0.0,0,0,0.14,0.0,-0.0,-0.7,21.0,0.04,12.836000000000002
R. Villar,G,,4.1,-3.09,0.0,0.0,0,0,0.6,0.0,-0.0,-2.8,25.0,0.03,12.836000000000002
A. Pokusevski,F,,4.8,-4.99,0.0,0.0,0,0,0.79,0.04,-0.0,-5.4,35.0,0.24,12.232
L. Kratzer,C,,4.0,-5.0,0.0,0.0,0,0,0.91,-0.09,-0.0,-5.4,45.0,0.1,14.4475
J. Butler,G,,9.4,-4.45,0.0,0.0,0,0,0.87,0.0,-0.0,-4.5,2.0,0.03,12.836000000000002
S. Tonut,G,,5.0,-0.06,0.0,0.0,0,0,0.01,0.0,-0.0,0.0,2.0,0.0,12.836000000000002
S. Hazer,G,,4.6,-3.64,0.0,0.0,0,0,0.56,0.0,-0.0,-3.6,35.0,0.26,12.836000000000002
O. Netzipoglou,G,,4.0,-3.03,0.0,0.0,0,0,0.6,0.0,-0.0,-2.7,8.0,0.01,12.836000000000002
N. Calathes,G,,6.0,-3.96,0.0,0.0,0,0,0.74,0.0,-0.0,-4.0,7.0,0.07,12.836000000000002
G. Larentzakis,G,,4.1,-3.57,0.0,0.0,0,0,0.68,0.0,-0.0,-3.6,9.0,0.05,12.836000000000002
J. Hollatz,G,,4.1,-3.8,0.0,0.0,0,1,0.58,0.0,-1.9,-3.8,55.0,0.26,12.836000000000002
J. Rivero,C,,8.8,-0.99,0.0,0.0,0,0,0.19,-0.02,-0.0,-1.0,9.0,0.02,14.4475
