Player,Pos,Team,CR,Base_Projection,Enhanced_Projection,Value_Ratio,Is_Starter,Is_Injured,Usage_Boost,DvP_Boost,Injury_Penalty,FPT_roll_mean,MIN_roll_mean,Usage_Raw,Allow_FPT
D. Mccormack,C,,6.9,10.21,9.16,1.327,0,0,-1.23,0.18,0.0,10.4,62.0,0.45,14.3275
M. Rubstavicius,G,,5.6,10.81,9.13,1.631,0,0,-1.7,0.03,0.0,11.4,30.0,0.24,13.086000000000002
M. Howard,G,,7.3,9.46,8.83,1.209,0,0,-0.66,0.03,0.0,9.0,77.0,0.74,13.086000000000002
B. Taylor,G,,6.8,9.82,8.73,1.284,0,0,-1.12,0.03,0.0,9.8,57.0,0.49,13.086000000000002
O. Dobric,F,,6.0,10.08,8.69,1.448,0,0,-1.27,-0.12,0.0,10.1,44.0,0.42,11.821000000000002
D. Kramer,G,,5.7,9.56,8.5,1.492,0,0,-1.09,0.03,0.0,9.4,98.0,0.49,13.086000000000002
O. Bitim,F,,5.1,9.74,8.38,1.643,0,0,-1.24,-0.12,0.0,9.6,75.0,0.41,11.821000000000002
P. Kalaitzakis,F,,4.0,10.19,8.34,2.085,0,0,-1.73,-0.12,0.0,10.1,25.0,0.17,11.821000000000002
A. Atamna,G,,4.0,7.01,6.18,1.545,0,0,-0.85,0.02,0.0,7.3,72.0,0.45,13.086000000000002
M. Ngouama,G,,4.2,6.49,6.16,1.467,0,0,-0.35,0.02,0.0,6.5,75.0,0.83,13.086000000000002
Y. Fall,C,,6.2,6.66,5.58,0.899,0,0,-1.2,0.12,0.0,7.0,9.0,0.11,14.3275
T. Odiase,C,,6.6,6.56,5.53,0.837,0,0,-1.15,0.11,0.0,6.7,25.0,0.14,14.3275
K. Kamenjas,C,,6.9,6.41,5.39,0.781,0,0,-1.14,0.11,0.0,6.3,35.0,0.13,14.3275
B. Boston Jr.,G,,10.0,6.45,5.3,0.53,0,0,-1.18,0.02,0.0,6.6,13.0,0.1,13.086000000000002
O. Diop,F,,4.1,6.37,5.09,1.24,0,0,-1.21,-0.08,0.0,6.5,13.0,0.06,11.821000000000002
E. Yilmaz,F,,4.0,6.01,4.86,1.216,0,0,-1.08,-0.07,0.0,5.7,17.0,0.12,11.821000000000002
E. Shahrvin,C,,4.0,5.56,4.65,1.161,0,0,-1.01,0.1,0.0,5.5,15.0,0.1,14.3275
T. Ennis,G,,8.7,4.6,3.89,0.447,0,0,-0.73,0.01,0.0,4.8,20.0,0.24,13.086000000000002
T. Tarpey,G,,4.0,4.52,3.69,0.923,0,0,-0.84,0.01,0.0,4.7,37.0,0.08,13.086000000000002
K. Antetokounmpo,C,,4.2,4.3,3.6,0.858,0,0,-0.78,0.07,0.0,4.1,16.0,0.11,14.3275
M. Mahmutoglu,G,,4.0,4.31,3.54,0.886,0,0,-0.78,0.01,0.0,4.2,16.0,0.11,13.086000000000002
F. Ntilikina,G,,7.0,6.97,3.22,0.46,0,1,-0.29,0.02,3.49,7.5,105.0,0.9,13.086000000000002
X. Lopez-arostegui,G,,7.0,3.4,2.81,0.401,0,0,-0.6,0.01,0.0,3.4,28.0,0.13,13.086000000000002
S. Dinwiddie,G,,10.2,3.32,2.8,0.275,1,0,-0.53,0.01,0.0,3.3,20.0,0.23,13.086000000000002
U. Plavsic,C,,5.9,3.25,2.69,0.457,0,0,-0.61,0.06,0.0,3.3,10.0,0.07,14.3275
S. Joksimovic,F,,4.0,3.29,2.68,0.669,0,0,-0.58,-0.04,0.0,3.1,20.0,0.14,11.821000000000002
S. Sanli,C,,4.4,3.18,2.64,0.599,0,0,-0.6,0.06,0.0,3.0,10.0,0.06,14.3275
G. Procida,F,,6.3,3.26,2.59,0.412,0,0,-0.62,-0.04,0.0,3.3,8.0,0.05,11.821000000000002
S. Keita,C,,4.0,2.24,1.89,0.473,0,0,-0.39,0.04,0.0,2.4,31.0,0.15,14.3275
I. Nogues,G,,4.0,2.22,1.8,0.449,0,0,-0.43,0.01,0.0,2.4,17.0,0.04,13.086000000000002
A. Lakic,G,,4.0,2.09,1.74,0.435,0,0,-0.36,0.01,0.0,2.0,46.0,0.17,13.086000000000002
B. Dessert,C,,6.4,2.08,1.73,0.27,0,0,-0.39,0.04,0.0,2.0,6.0,0.08,14.3275
C. Omoruyi,C,,8.1,2.05,1.67,0.207,0,0,-0.41,0.04,0.0,2.0,5.0,0.0,14.3275
M. Muurinen,F,,5.3,1.21,0.96,0.182,0,0,-0.23,-0.01,0.0,1.2,8.0,0.04,11.821000000000002
G. Lavi,F,,5.6,1.13,0.9,0.16,0,0,-0.22,-0.01,0.0,1.0,8.0,0.02,11.821000000000002
R. Beaubois,G,,6.0,1.24,0.39,0.066,0,1,-0.23,0.0,0.62,1.1,15.0,0.08,13.086000000000002
V. Toliopoulos,G,,6.0,1.21,0.37,0.061,0,1,-0.24,0.0,0.6,1.1,4.0,0.0,13.086000000000002
N. Dangubic,F,,4.0,0.09,0.07,0.018,0,0,-0.02,-0.0,0.0,0.2,22.0,0.08,11.821000000000002
W. Rayman,F,,4.3,0.03,0.02,0.005,0,0,-0.0,-0.0,0.0,0.1,46.0,0.11,11.821000000000002
M. Bosnjakovic,G,,4.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3.0,0.0,13.086000000000002
O. Radosic,G,,4.0,-0.01,0.0,0.0,0,0,0.0,-0.0,-0.0,0.0,1.0,0.0,13.086000000000002
G. Larentzakis,G,,4.0,-3.54,0.0,0.0,0,0,0.68,-0.01,-0.0,-3.6,9.0,0.05,13.086000000000002
G. Grinvalds,F,,4.0,-0.01,0.0,0.0,0,0,0.0,0.0,-0.0,0.0,1.0,0.0,11.821000000000002
S. Tonut,G,,5.1,-0.03,0.0,0.0,0,0,0.01,-0.0,-0.0,0.0,2.0,0.0,13.086000000000002
J. Butler,G,,9.5,-4.37,0.0,0.0,0,0,0.85,-0.01,-0.0,-4.5,2.0,0.03,13.086000000000002
O. Netzipoglou,G,,4.0,-3.06,0.0,0.0,0,0,0.61,-0.01,-0.0,-2.7,8.0,0.01,13.086000000000002
N. Calathes,G,,5.7,-3.85,0.0,0.0,0,0,0.72,-0.01,-0.0,-4.0,7.0,0.07,13.086000000000002
V. Hrabar,F,,4.0,-0.01,0.0,0.0,0,0,0.0,0.0,-0.0,0.0,1.0,0.0,11.821000000000002
J. Rivero,C,,8.6,-0.87,0.0,0.0,0,0,0.17,-0.02,-0.0,-1.0,9.0,0.02,14.3275
I. Almansa,F,,5.3,-2.16,0.0,0.0,0,0,0.42,0.03,-0.0,-1.9,9.0,0.04,11.821000000000002
G. Palatin,G,,4.0,-0.01,0.0,0.0,0,0,0.0,-0.0,-0.0,0.0,1.0,0.0,13.086000000000002
A. Abass,F,,5.4,-3.47,0.0,0.0,0,0,0.52,0.04,-0.0,-3.4,94.0,0.29,11.821000000000002
J. Hollatz,G,,4.0,-3.75,0.0,0.0,0,0,0.58,-0.01,-0.0,-3.8,55.0,0.26,13.086000000000002
T. Armstrong,G,,7.7,-0.75,0.0,0.0,0,0,0.14,-0.0,-0.0,-0.7,21.0,0.04,13.086000000000002
R. Villar,G,,4.0,-3.18,0.0,0.0,0,0,0.62,-0.01,-0.0,-2.8,25.0,0.03,13.086000000000002
M. Grigonis,G,,5.5,-4.61,0.0,0.0,0,0,0.85,-0.01,-0.0,-6.5,24.0,0.09,13.086000000000002
L. Kratzer,C,,4.0,-4.61,0.0,0.0,0,0,0.84,-0.08,-0.0,-5.4,45.0,0.1,14.3275
N. Akele,F,,4.0,-0.71,0.0,0.0,0,0,0.14,0.01,-0.0,-0.9,2.0,0.0,11.821000000000002
I. Kouzeloglou,C,,4.0,-0.02,0.0,0.0,0,0,0.0,-0.0,-0.0,0.0,2.0,0.01,14.3275
S. Hazer,G,,4.3,-3.59,0.0,0.0,0,0,0.55,-0.01,-0.0,-3.6,35.0,0.26,13.086000000000002
A. Pokusevski,F,,5.8,-4.71,0.0,0.0,1,0,0.74,0.06,-0.0,-5.4,35.0,0.24,11.821000000000002
