Player,Pos,Team,CR,Base_Projection,Enhanced_Projection,Value_Ratio,Is_Starter,Is_Injured,Usage_Boost,DvP_Boost,Injury_Penalty,FPT_roll_mean,MIN_roll_mean,Usage_Raw,Allow_FPT
T. Odiase,C,,7.2,6.56,5.55,0.771,0,0,-1.15,0.14,0.0,6.7,25.0,0.14,14.581
K. Kamenjas,C,,6.1,6.45,5.45,0.893,0,0,-1.14,0.14,0.0,6.3,35.0,0.13,14.581
B. Boston Jr.,G,,11.4,6.56,5.37,0.471,0,0,-1.2,0.0,0.0,6.6,13.0,0.1,12.8065
O. Diop,F,,4.4,6.48,5.18,1.177,0,0,-1.23,-0.07,0.0,6.5,13.0,0.06,11.7815
S. Harrison,F,,6.2,14.06,4.93,0.795,0,1,-1.94,-0.16,7.03,14.0,38.0,0.35,11.7815
E. Shahrvin,C,,4.2,5.52,4.64,1.104,0,0,-1.01,0.12,0.0,5.5,15.0,0.1,14.581
E. Yilmaz,F,,4.2,5.65,4.57,1.089,0,0,-1.01,-0.06,0.0,5.7,17.0,0.12,11.7815
T. Ennis,G,,8.7,4.75,4.01,0.461,0,0,-0.75,0.0,0.0,4.8,20.0,0.24,12.8065
T. Tarpey,G,,4.1,4.73,3.85,0.94,0,0,-0.88,0.0,0.0,4.7,37.0,0.08,12.8065
M. Mahmutoglu,G,,4.0,4.28,3.51,0.878,0,0,-0.77,0.0,0.0,4.2,16.0,0.11,12.8065
P. Kalaitzakis,F,,4.0,10.1,3.22,0.804,0,1,-1.72,-0.11,5.05,10.1,25.0,0.17,11.7815
S. Dinwiddie,G,,10.2,3.31,2.78,0.273,0,0,-0.53,0.0,0.0,3.3,20.0,0.23,12.8065
X. Lopez-arostegui,G,,7.6,3.36,2.77,0.365,0,0,-0.6,0.0,0.0,3.4,28.0,0.13,12.8065
U. Plavsic,C,,6.6,3.3,2.75,0.416,0,0,-0.62,0.07,0.0,3.3,10.0,0.07,14.581
S. Sanli,C,,5.0,3.17,2.64,0.528,0,0,-0.6,0.07,0.0,3.0,10.0,0.06,14.581
G. Procida,F,,6.6,3.29,2.62,0.398,0,0,-0.63,-0.04,0.0,3.3,8.0,0.05,11.7815
S. Joksimovic,F,,4.0,3.21,2.61,0.652,0,0,-0.56,-0.04,0.0,3.1,20.0,0.14,11.7815
S. Keita,C,,4.0,2.22,1.88,0.47,0,0,-0.38,0.05,0.0,2.4,31.0,0.15,14.581
I. Nogues,G,,4.2,2.18,1.76,0.42,0,0,-0.42,0.0,0.0,2.4,17.0,0.04,12.8065
B. Dessert,C,,6.7,2.08,1.74,0.26,0,0,-0.39,0.04,0.0,2.0,6.0,0.08,14.581
A. Lakic,G,,4.0,2.09,1.74,0.435,0,0,-0.36,0.0,0.0,2.0,46.0,0.17,12.8065
C. Omoruyi,C,,8.4,2.08,1.71,0.203,0,0,-0.42,0.04,0.0,2.0,5.0,0.0,14.581
K. Antetokounmpo,C,,4.5,4.23,1.44,0.321,0,1,-0.76,0.09,2.12,4.1,16.0,0.11,14.581
V. Toliopoulos,G,,6.5,1.18,0.95,0.146,0,0,-0.24,0.0,0.0,1.1,4.0,0.0,12.8065
M. Muurinen,F,,5.7,1.16,0.92,0.161,0,0,-0.22,-0.01,0.0,1.2,8.0,0.04,11.7815
U. Trifunovic,F,,6.2,1.05,0.83,0.134,0,0,-0.2,-0.01,0.0,1.0,3.0,0.04,11.7815
G. Lavi,F,,5.6,1.03,0.81,0.145,0,0,-0.2,-0.01,0.0,1.0,8.0,0.02,11.7815
R. Beaubois,G,,6.3,1.2,0.38,0.06,0,1,-0.22,0.0,0.6,1.1,15.0,0.08,12.8065
N. Dangubic,F,,4.0,0.12,0.1,0.025,0,0,-0.02,-0.0,0.0,0.2,22.0,0.08,11.7815
W. Rayman,F,,4.0,0.09,0.07,0.018,0,0,-0.02,-0.0,0.0,0.1,46.0,0.11,11.7815
V. Hrabar,F,,4.0,0.03,0.02,0.005,0,0,-0.01,-0.0,0.0,0.0,1.0,0.0,11.7815
G. Grinvalds,F,,4.0,0.03,0.02,0.005,0,0,-0.01,-0.0,0.0,0.0,1.0,0.0,11.7815
G. Palatin,G,,4.0,0.01,0.01,0.001,0,0,-0.0,0.0,0.0,0.0,1.0,0.0,12.8065
O. Radosic,G,,4.0,0.01,0.01,0.001,0,0,-0.0,0.0,0.0,0.0,1.0,0.0,12.8065
M. Bosnjakovic,G,,4.0,0.0,0.0,0.001,0,0,-0.0,0.0,0.0,0.0,3.0,0.0,12.8065
M. Grigonis,G,,6.0,-5.13,0.0,0.0,0,0,0.94,-0.0,-0.0,-6.5,24.0,0.09,12.8065
I. Almansa,F,,5.6,-2.35,0.0,0.0,0,0,0.45,0.03,-0.0,-1.9,9.0,0.04,11.7815
N. Akele,F,,4.2,-0.47,0.0,0.0,0,0,0.09,0.01,-0.0,-0.9,2.0,0.0,11.7815
I. Kouzeloglou,C,,4.0,-0.01,0.0,0.0,0,0,0.0,-0.0,-0.0,0.0,2.0,0.01,14.581
A. Abass,F,,5.2,-3.61,0.0,0.0,0,0,0.54,0.04,-0.0,-3.4,94.0,0.29,11.7815
T. Armstrong,G,,8.0,-0.69,0.0,0.0,0,0,0.13,-0.0,-0.0,-0.7,21.0,0.04,12.8065
A. Pokusevski,F,,4.9,-4.96,0.0,0.0,0,0,0.78,0.06,-0.0,-5.4,35.0,0.24,11.7815
L. Kratzer,C,,4.0,-4.96,0.0,0.0,0,0,0.91,-0.11,-0.0,-5.4,45.0,0.1,14.581
J. Butler,G,,9.4,-4.41,0.0,0.0,0,0,0.86,-0.0,-0.0,-4.5,2.0,0.03,12.8065
R. Villar,G,,4.0,-3.09,0.0,0.0,0,0,0.6,-0.0,-0.0,-2.8,25.0,0.03,12.8065
S. Tonut,G,,5.1,-0.08,0.0,0.0,0,0,0.02,-0.0,-0.0,0.0,2.0,0.0,12.8065
S. Hazer,G,,4.7,-3.64,0.0,0.0,0,0,0.56,-0.0,-0.0,-3.6,35.0,0.26,12.8065
N. Calathes,G,,6.3,-3.98,0.0,0.0,0,0,0.75,-0.0,-0.0,-4.0,7.0,0.07,12.8065
O. Netzipoglou,G,,4.0,-3.02,0.0,0.0,0,0,0.6,-0.0,-0.0,-2.7,8.0,0.01,12.8065
G. Larentzakis,G,,4.2,-3.56,0.0,0.0,0,0,0.68,-0.0,-0.0,-3.6,9.0,0.05,12.8065
J. Hollatz,G,,4.2,-3.78,0.0,0.0,0,0,0.58,-0.0,-0.0,-3.8,55.0,0.26,12.8065
J. Rivero,C,,8.9,-0.98,0.0,0.0,0,0,0.19,-0.02,-0.0,-1.0,9.0,0.02,14.581
